c_personid,c_sequence,c_status_code,c_status_desc,c_status_desc_chn,c_firstyear,c_lastyear,c_source,c_pages,c_notes
570735,0,140,chaste widow,貞婦,,,18417,lgid=316846,
570736,0,140,chaste widow,貞婦,,,18417,lgid=316846,
570736,0,147,filial son/daughter,孝子/孝女,,,18417,lgid=316846,
570737,0,147,filial son/daughter,孝子/孝女,,,18417,lgid=316846,
570738,0,147,filial son/daughter,孝子/孝女,,,18417,lgid=316846,
570739,0,140,chaste widow,貞婦,,,18417,lgid=316846,
570741,0,140,chaste widow,貞婦,,,18417,lgid=316847,
570742,0,140,chaste widow,貞婦,,,18417,lgid=316847,
570743,0,140,chaste widow,貞婦,,,18417,lgid=316847,
570744,0,140,chaste widow,貞婦,,,18417,lgid=316847,
570746,0,140,chaste widow,貞婦,,,18417,lgid=316848,
570748,0,140,chaste widow,貞婦,,,18417,lgid=316848,
570749,0,140,chaste widow,貞婦,,,18417,lgid=316848,
570750,0,140,chaste widow,貞婦,,,18417,lgid=316848,
570754,0,140,chaste widow,貞婦,,,18417,lgid=316848,
570755,0,140,chaste widow,貞婦,,,18417,lgid=316848,
570756,0,114,poet,詩人,,,18417,lgid=316849,
570757,0,140,chaste widow,貞婦,,,18417,lgid=316849,
570758,0,140,chaste widow,貞婦,,,18417,lgid=316849,
570759,0,140,chaste widow,貞婦,,,18417,lgid=316849,
570760,0,140,chaste widow,貞婦,,,18417,lgid=316850,
570761,0,140,chaste widow,貞婦,,,18417,lgid=316850,
570762,0,140,chaste widow,貞婦,,,18417,lgid=316850,
570763,0,140,chaste widow,貞婦,,,18417,lgid=316850,
570764,0,140,chaste widow,貞婦,,,18417,lgid=316850,
570765,0,140,chaste widow,貞婦,,,18417,lgid=316851,
570766,0,140,chaste widow,貞婦,,,18417,lgid=316851,
570767,0,33,farmer,農民,,,18417,lgid=316851,
570767,0,140,chaste widow,貞婦,,,18417,lgid=316851,
570768,0,140,chaste widow,貞婦,,,18417,lgid=316852,
570769,0,140,chaste widow,貞婦,,,18417,lgid=316852,
570771,0,147,filial son/daughter,孝子/孝女,,,18417,lgid=316852,
570772,0,140,chaste widow,貞婦,,,18417,lgid=316852,
570773,0,140,chaste widow,貞婦,,,18417,lgid=316853,
570774,0,33,farmer,農民,,,18417,lgid=316853,
570774,0,140,chaste widow,貞婦,,,18417,lgid=316853,
570776,0,140,chaste widow,貞婦,,,18417,lgid=316854,
570777,0,140,chaste widow,貞婦,,,18417,lgid=316854,
570778,0,140,chaste widow,貞婦,,,18417,lgid=316854,
570779,0,140,chaste widow,貞婦,,,18417,lgid=316854,
570780,0,140,chaste widow,貞婦,,,18417,lgid=316854,
570783,0,140,chaste widow,貞婦,,,18417,lgid=316854,
570784,0,140,chaste widow,貞婦,,,18417,lgid=316854,
570787,0,140,chaste widow,貞婦,,,18417,lgid=316854,
570789,0,140,chaste widow,貞婦,,,18417,lgid=316854,
570790,0,140,chaste widow,貞婦,,,18417,lgid=316854,
570791,0,140,chaste widow,貞婦,,,18417,lgid=316854,
570793,0,140,chaste widow,貞婦,,,18417,lgid=316855,
570794,0,140,chaste widow,貞婦,,,18417,lgid=316855,
570797,0,140,chaste widow,貞婦,,,18417,lgid=316855,
570798,0,140,chaste widow,貞婦,,,18417,lgid=316855,
570800,0,140,chaste widow,貞婦,,,18417,lgid=316856,
570801,0,140,chaste widow,貞婦,,,18417,lgid=316856,
570802,0,140,chaste widow,貞婦,,,18417,lgid=316856,
570803,0,140,chaste widow,貞婦,,,18417,lgid=316857,
570804,0,140,chaste widow,貞婦,,,18417,lgid=316857,
570806,0,140,chaste widow,貞婦,,,18417,lgid=316857,
570807,0,140,chaste widow,貞婦,,,18417,lgid=316857,
570808,0,140,chaste widow,貞婦,,,18417,lgid=316858,
570809,0,140,chaste widow,貞婦,,,18417,lgid=316858,
570810,0,140,chaste widow,貞婦,,,18417,lgid=316858,
570811,0,140,chaste widow,貞婦,,,18417,lgid=316858,
570812,0,140,chaste widow,貞婦,,,18417,lgid=316858,
570813,0,140,chaste widow,貞婦,,,18417,lgid=316858,
570814,0,140,chaste widow,貞婦,,,18417,lgid=316858,
570815,0,140,chaste widow,貞婦,,,18417,lgid=316859,
570817,0,147,filial son/daughter,孝子/孝女,,,18417,lgid=316859,
570819,0,140,chaste widow,貞婦,,,18417,lgid=316859,
570826,0,140,chaste widow,貞婦,,,18417,lgid=316860,
570831,0,140,chaste widow,貞婦,,,18417,lgid=316861,
570832,0,67,office: medical office,[醫官],,,18417,lgid=316861,
570832,0,109,yinju (or yinde),[隱居（有隱德）],,,18417,lgid=316861,
570866,0,140,chaste widow,貞婦,,,18417,lgid=316861,
570869,0,140,chaste widow,貞婦,,,18417,lgid=316862,
570870,0,140,chaste widow,貞婦,,,18417,lgid=316862,
570871,0,147,filial son/daughter,孝子/孝女,,,18417,lgid=316862,
570899,0,136,student: xianggong jinshi,[鄉貢進士],,,0,,《廣陵冢墓遺文·姜諤墓誌》
570919,0,136,student: xianggong jinshi,[鄉貢進士],,,64991,0,
570928,0,147,filial son/daughter,孝子/孝女,,,18417,lgid=316863,
570929,0,140,chaste widow,貞婦,,,18417,lgid=316863,
570933,0,140,chaste widow,貞婦,,,18417,lgid=316863,
570934,0,140,chaste widow,貞婦,,,18417,lgid=316863,
570935,0,140,chaste widow,貞婦,,,18417,lgid=316863,
570938,0,140,chaste widow,貞婦,,,18417,lgid=316864,
570939,0,140,chaste widow,貞婦,,,18417,lgid=316864,
570940,0,140,chaste widow,貞婦,,,18417,lgid=316864,
570941,0,140,chaste widow,貞婦,,,18417,lgid=316864,
570942,0,140,chaste widow,貞婦,,,18417,lgid=316864,
570943,0,140,chaste widow,貞婦,,,18417,lgid=316864,
570944,0,140,chaste widow,貞婦,,,18417,lgid=316865,
570945,0,140,chaste widow,貞婦,,,18417,lgid=316865,
570946,0,140,chaste widow,貞婦,,,18417,lgid=316865,
570947,0,140,chaste widow,貞婦,,,18417,lgid=316865,
570948,0,140,chaste widow,貞婦,,,18417,lgid=316866,
570949,0,140,chaste widow,貞婦,,,18417,lgid=316866,
570950,0,140,chaste widow,貞婦,,,18417,lgid=316866,
570951,0,147,filial son/daughter,孝子/孝女,,,18417,lgid=316866,
570952,0,140,chaste widow,貞婦,,,18417,lgid=316866,
570953,0,140,chaste widow,貞婦,,,18417,lgid=316867,
570954,0,140,chaste widow,貞婦,,,18417,lgid=316867,
570955,0,140,chaste widow,貞婦,,,18417,lgid=316867,
570956,0,33,farmer,農民,,,18417,lgid=316867,
570956,0,140,chaste widow,貞婦,,,18417,lgid=316867,
570957,0,140,chaste widow,貞婦,,,18417,lgid=316867,
570958,0,140,chaste widow,貞婦,,,18417,lgid=316867,
570960,0,140,chaste widow,貞婦,,,18417,lgid=316868,
570961,0,140,chaste widow,貞婦,,,18417,lgid=316868,
570962,0,140,chaste widow,貞婦,,,18417,lgid=316868,
570963,0,140,chaste widow,貞婦,,,18417,lgid=316868,
570964,0,140,chaste widow,貞婦,,,18417,lgid=316868,
570965,0,140,chaste widow,貞婦,,,18417,lgid=316869,
570966,0,33,farmer,農民,,,18417,lgid=316869,
570966,0,140,chaste widow,貞婦,,,18417,lgid=316869,
570967,0,33,farmer,農民,,,18417,lgid=316869,
570970,0,140,chaste widow,貞婦,,,18417,lgid=316869,
570973,0,140,chaste widow,貞婦,,,18417,lgid=316869,
570974,0,140,chaste widow,貞婦,,,18417,lgid=316869,
570975,0,140,chaste widow,貞婦,,,18417,lgid=316870,
570976,0,140,chaste widow,貞婦,,,18417,lgid=316870,
570977,0,140,chaste widow,貞婦,,,18417,lgid=316870,
570977,0,147,filial son/daughter,孝子/孝女,,,18417,lgid=316870,
570978,0,140,chaste widow,貞婦,,,18417,lgid=316871,
570979,0,140,chaste widow,貞婦,,,18417,lgid=316871,
570982,0,140,chaste widow,貞婦,,,18417,lgid=316871,
570984,0,140,chaste widow,貞婦,,,18417,lgid=316871,
570987,0,140,chaste widow,貞婦,,,0,,
570988,0,140,chaste widow,貞婦,,,18417,lgid=316871,
570989,0,140,chaste widow,貞婦,,,18417,lgid=316871,
570990,0,140,chaste widow,貞婦,,,18417,lgid=316872,
570991,0,140,chaste widow,貞婦,,,18417,lgid=316872,
570992,0,140,chaste widow,貞婦,,,18417,lgid=316872,
570996,0,140,chaste widow,貞婦,,,18417,lgid=316872,
570997,0,140,chaste widow,貞婦,,,18417,lgid=316872,
570998,0,140,chaste widow,貞婦,,,18417,lgid=316872,
570999,0,140,chaste widow,貞婦,,,18417,lgid=316872,
571000,0,140,chaste widow,貞婦,,,18417,lgid=316872,
571001,0,140,chaste widow,貞婦,,,18417,lgid=316873,
571002,0,140,chaste widow,貞婦,,,18417,lgid=316873,
571003,0,140,chaste widow,貞婦,,,18417,lgid=316873,
571004,0,140,chaste widow,貞婦,,,18417,lgid=316873,
571005,0,140,chaste widow,貞婦,,,18417,lgid=316873,
571006,0,140,chaste widow,貞婦,,,18417,lgid=316873,
571007,0,140,chaste widow,貞婦,,,18417,lgid=316873,
571008,0,9,calligrapher,書法家,,,18417,lgid=316874,
571008,0,140,chaste widow,貞婦,,,18417,lgid=316874,
571026,0,140,chaste widow,貞婦,,,18417,lgid=316874,
571027,0,140,chaste widow,貞婦,,,18417,lgid=316874,
571028,0,140,chaste widow,貞婦,,,18417,lgid=316874,
571029,0,140,chaste widow,貞婦,,,18417,lgid=316874,
571031,0,140,chaste widow,貞婦,,,18417,lgid=316875,
571032,0,140,chaste widow,貞婦,,,18417,lgid=316875,
571033,0,140,chaste widow,貞婦,,,18417,lgid=316875,
571034,0,140,chaste widow,貞婦,,,18417,lgid=316875,
571035,0,140,chaste widow,貞婦,,,18417,lgid=316875,
571036,0,140,chaste widow,貞婦,,,18417,lgid=316876,
571039,0,140,chaste widow,貞婦,,,18417,lgid=316876,
571040,0,140,chaste widow,貞婦,,,18417,lgid=316876,
571041,0,140,chaste widow,貞婦,,,18417,lgid=316877,
571042,0,140,chaste widow,貞婦,,,18417,lgid=316877,
571043,0,140,chaste widow,貞婦,,,18417,lgid=316877,
571044,0,140,chaste widow,貞婦,,,18417,lgid=316877,
571045,0,140,chaste widow,貞婦,,,18417,lgid=316877,
571046,0,140,chaste widow,貞婦,,,18417,lgid=316878,
571047,0,140,chaste widow,貞婦,,,18417,lgid=316878,
571048,0,140,chaste widow,貞婦,,,18417,lgid=316878,
571049,0,140,chaste widow,貞婦,,,18417,lgid=316878,
571050,0,140,chaste widow,貞婦,,,18417,lgid=316878,
571051,0,111,teaching in reclusion,隱居授徒,,,18417,lgid=316878,
571052,0,140,chaste widow,貞婦,,,18417,lgid=316879,
571053,0,140,chaste widow,貞婦,,,18417,lgid=316879,
571054,0,140,chaste widow,貞婦,,,18417,lgid=316879,
571055,0,140,chaste widow,貞婦,,,18417,lgid=316879,
571056,0,140,chaste widow,貞婦,,,18417,lgid=316879,
571057,0,140,chaste widow,貞婦,,,18417,lgid=316880,
571059,0,140,chaste widow,貞婦,,,18417,lgid=316880,
571060,0,140,chaste widow,貞婦,,,18417,lgid=316880,
571061,0,140,chaste widow,貞婦,,,18417,lgid=316880,
571062,0,140,chaste widow,貞婦,,,18417,lgid=316880,
571063,0,140,chaste widow,貞婦,,,18417,lgid=316881,
571067,0,140,chaste widow,貞婦,,,18417,lgid=316881,
571068,0,140,chaste widow,貞婦,,,18417,lgid=316882,
571069,0,120,died before exams,未參加科舉而卒,,,18417,lgid=316882,
571070,0,140,chaste widow,貞婦,,,18417,lgid=316882,
571071,0,140,chaste widow,貞婦,,,18417,lgid=316882,
571072,0,140,chaste widow,貞婦,,,18417,lgid=316882,
571073,0,140,chaste widow,貞婦,,,18417,lgid=316882,
571074,0,140,chaste widow,貞婦,,,18417,lgid=316883,
571075,0,140,chaste widow,貞婦,,,18417,lgid=316883,
571076,0,140,chaste widow,貞婦,,,18417,lgid=316883,
571077,0,140,chaste widow,貞婦,,,18417,lgid=316883,
571114,1,296,Righteous person,義民/義官,,,4618,Igid=1203677,承先志貧乏稱貸不責償次
571123,1,296,Righteous person,義民/義官,,,4618,Igid=1203677,永樂初舉孝廉至京師目盲而歸號歸樵營郭西别墅蓄古書數千卷禮致師儒訓迪子姓親故子弟來就學者資其膏火嘗以故居假人劚地得金歸之雋不受有醉忘賈人金賈人索之急欲自殺雋乃宣言於市曰有得亡金者以穀酬所値明日市人果持金來遂如値酬之以還賈人野有古墓遭掘亟掩之嵗歉嘗出粟千石輸官助賑復煮粥哺流丐全活甚眾
571125,1,296,Righteous person,義民/義官,,,4618,Igid=1203677,宣德甲寅乙卯嵗大祲侃出積粟一千一百石助賑存活甚眾事聞於朝勅旌侃爲義民
571126,1,296,Righteous person,義民/義官,,,4618,Igid=1203677,正統辛酉嵗大饑輸粟一千二百石助賑有司上其事給以冠帶蠲其徭役志賢詣謝賜宴光祿寺同里查恕已出穀千餘石查仲穆出穀八百石賑饑有司旌其閭又有劉昕者亦嘗捐穀佐賑
571128,1,296,Righteous person,義民/義官,,,4618,Igid=1203677-1203678,正統六年嵗饑出穀一千五十石賑濟制勅旌爲義民
571132,1,296,Righteous person,義民/義官,,,4618,Igid=1203678,正統六年嵗饑出粟一千一百五十石助賑事聞旌爲義民六舉鄕賓
571134,1,296,Righteous person,義民/義官,,,4618,Igid=1203678,太孫仲穆嘗出穀六百石濟荒慷慨樂善有祖父風
571135,1,296,Righteous person,義民/義官,,,4618,Igid=1203678,劉海澄弟海淸正統六年嵗大祲海澄兄弟共出粟二千石備賑全活無算事聞勅旌義民赴闕表謝賜宴光祿寺授八品冠帶鄕里榮之
571136,1,296,Righteous person,義民/義官,,,4618,Igid=1203678,劉海澄弟海淸正統六年嵗大祲海澄兄弟共出粟二千石備賑全活無算事聞勅旌義民赴闕表謝賜宴光祿寺授八品冠帶鄕里榮之
571137,1,296,Righteous person,義民/義官,,,4618,Igid=1203678,正統六年嵗饑出粟一千五百石賑之有司以聞勅旌義民
571138,1,296,Righteous person,義民/義官,,,4618,Igid=1203678,以効義授冠帶景泰六年獨修譙樓天順三年卽景濂書院遺址捐貲獨建濂溪書院
571140,0,140,chaste widow,貞婦,,,18417,lgid=316884,
571144,0,140,chaste widow,貞婦,,,18417,lgid=316884,
571145,0,140,chaste widow,貞婦,,,18417,lgid=316884,
571146,0,140,chaste widow,貞婦,,,18417,lgid=316884,
571147,0,147,filial son/daughter,孝子/孝女,,,18417,lgid=316885,
571148,0,140,chaste widow,貞婦,,,18417,lgid=316885,
571149,0,140,chaste widow,貞婦,,,18417,lgid=316885,
571150,0,140,chaste widow,貞婦,,,18417,lgid=316885,
571152,0,140,chaste widow,貞婦,,,18417,lgid=316886,
571153,0,140,chaste widow,貞婦,,,18417,lgid=316886,
571154,0,140,chaste widow,貞婦,,,18417,lgid=316886,
571155,0,140,chaste widow,貞婦,,,18417,lgid=316886,
571156,0,140,chaste widow,貞婦,,,18417,lgid=316886,
571157,0,140,chaste widow,貞婦,,,18417,lgid=316886,
571158,0,140,chaste widow,貞婦,,,18417,lgid=316886,
571159,0,140,chaste widow,貞婦,,,18417,lgid=316887,
571160,0,140,chaste widow,貞婦,,,18417,lgid=316887,
571161,0,140,chaste widow,貞婦,,,18417,lgid=316887,
571162,0,140,chaste widow,貞婦,,,18417,lgid=316887,
571163,0,33,farmer,農民,,,18417,lgid=316888,
571163,0,140,chaste widow,貞婦,,,18417,lgid=316888,
571164,0,140,chaste widow,貞婦,,,18417,lgid=316889,
571165,0,140,chaste widow,貞婦,,,18417,lgid=316889,
571168,0,140,chaste widow,貞婦,,,18417,lgid=316890,
571171,0,140,chaste widow,貞婦,,,18417,lgid=316890,
571173,0,140,chaste widow,貞婦,,,18417,lgid=316890,
571174,0,140,chaste widow,貞婦,,,18417,lgid=316890,
571175,0,9,calligrapher,書法家,,,18417,lgid=316890,
571176,0,140,chaste widow,貞婦,,,18417,lgid=316891,
571177,0,140,chaste widow,貞婦,,,18417,lgid=316891,
571178,0,71,painter,畫家,,,18417,lgid=316892,
571179,0,140,chaste widow,貞婦,,,18417,lgid=316892,
571181,0,140,chaste widow,貞婦,,,18417,lgid=316892,
571183,0,140,chaste widow,貞婦,,,18417,lgid=316892,
571185,0,140,chaste widow,貞婦,,,18417,lgid=316892,
571185,0,147,filial son/daughter,孝子/孝女,,,18417,lgid=316892,
571186,1,296,Righteous person,義民/義官,,,4618,Igid=1203678,力承父志重建正堂三楹祀濂溪先生房廡露臺寢室庖湢之所咸備
571187,1,296,Righteous person,義民/義官,,,4618,Igid=1203678,饒富好義成化間嵗比不登傾粟賑饑邑侯以聞勅授宣義郎後以文廟傾圮捐貲修葺僉事劉仕賢爲之記
571188,1,296,Righteous person,義民/義官,,,4618,Igid=1203678,家素豐好爲義舉鄕族有貧不能教其子弟者郇立塾延師課之給以膏火至老不倦閭里有老病親製藥餌予以安全又置義塜山以給死無所歸者里黨高其義成化四年邑大祲郇出粟七百石以賑明年修文廟郇獨肩其任
571189,1,296,Righteous person,義民/義官,,,4618,Igid=1203679,言簡行愼領萬厯癸酉鄕薦計上公車一十有五授知縣不就曵履踵决履燃及衣而卷不釋手一日火起肅衣再拜曰賢以德涼行薄天焚吾居示警足矣萬勿及吾鄰隨風返火熄見者異之計偕京師買妾廣嗣妾以遠行向父母哭之哀賢卽反妾歸家置聘金不問嘗修學宫敬一亭鄕賢祠及明倫號舍萬厯十六年嵗祲同州牧廣設粥米賑濟又建立雪亭集鄕塾子弟講明經義享年七十有九崇祀鄕賢
571190,1,296,Righteous person,義民/義官,,,4618,Igid=1203679,深明易義好施予萬厯間嵗大饑達夫輸粟七百石助賑全活甚眾
571191,1,296,Righteous person,義民/義官,,,4618,Igid=1203679,多才識時湖湘劇賊逼境官司檄捕之孟芳卽以計擒其渠魁境内肅然人咸感其義
571192,1,296,Righteous person,義民/義官,,,4618,Igid=1203679,善岐黃術遇貧有患病者遺以藥不責償活人無數州守蔣親造其廬禮請爲鄕賓卒年八十有一司寇周期雍爲文祭之
571193,1,296,Righteous person,義民/義官,,,4618,Igid=1203679,事繼母至孝族有爭繼嗣產者卽割田百畝謝日產非已產願得義讓何至直於官耶捐貲修濂溪祠製文廟祭品士大夫咸器重之
571195,1,296,Righteous person,義民/義官,,,4618,Igid=1203679-1204680,遇嵗歉出穀備賑里中有爭訟者每得一言而冰釋
571196,1,296,Righteous person,義民/義官,,,4618,Igid=1203680,幼孤事母孝恆施藥捨棺葬其不能葬者以百餘計嘗見暴骨於野亟舉纍梩掩之夜夢有人來謝云深感淸宵一夢中士大夫咸爲文襃美
571199,0,140,chaste widow,貞婦,,,18417,lgid=316893,
571200,0,140,chaste widow,貞婦,,,18417,lgid=316893,
571204,0,140,chaste widow,貞婦,,,18417,lgid=316893,
571205,0,140,chaste widow,貞婦,,,18417,lgid=316893,
571208,1,296,Righteous person,義民/義官,,,4618,Igid=1203680,性聰敏好行義舉家本淸約竭捐四十金助建文廟人高其志
571210,1,296,Righteous person,義民/義官,,,4618,Igid=1203680,徐一位周繼文俱孝友性成尤博覽經史一切利物濟人之舉靡不竭力圖成鄕里共推耆碩
571212,0,140,chaste widow,貞婦,,,18417,lgid=316893,
571214,0,140,chaste widow,貞婦,,,18417,lgid=316893,
571215,0,140,chaste widow,貞婦,,,18417,lgid=316893,
571216,0,140,chaste widow,貞婦,,,18417,lgid=316894,
571217,0,140,chaste widow,貞婦,,,18417,lgid=316894,
571220,0,140,chaste widow,貞婦,,,18417,lgid=316894,
571220,0,147,filial son/daughter,孝子/孝女,,,18417,lgid=316894,
571222,0,140,chaste widow,貞婦,,,18417,lgid=316894,
571224,0,140,chaste widow,貞婦,,,18417,lgid=316894,
571225,0,140,chaste widow,貞婦,,,18417,lgid=316895,
571228,0,140,chaste widow,貞婦,,,18417,lgid=316895,
571229,0,140,chaste widow,貞婦,,,18417,lgid=316895,
571230,0,140,chaste widow,貞婦,,,18417,lgid=316895,
571231,0,147,filial son/daughter,孝子/孝女,,,18417,lgid=316895,
571232,0,140,chaste widow,貞婦,,,18417,lgid=316896,
571233,0,147,filial son/daughter,孝子/孝女,,,18417,lgid=316896,
571234,0,140,chaste widow,貞婦,,,18417,lgid=316896,
571235,0,140,chaste widow,貞婦,,,18417,lgid=316896,
571269,1,296,Righteous person,義民/義官,,,4618,Igid=1203680,徐一位周繼文俱孝友性成尤博覽經史一切利物濟人之舉靡不竭力圖成鄕里共推耆碩
571270,1,296,Righteous person,義民/義官,,,4618,Igid=1203680,嘗捐貲修黌宫置祀田州守黃文麟甫下車改容而禮歎其有道氣象
571271,1,296,Righteous person,義民/義官,,,4618,Igid=1203680,好施予備藥活人無算曾孫質卿以春秋中丁卯鄕試闈内聞藥香數日房考詢其故歎爲德報之驗
571275,1,296,Righteous person,義民/義官,,,4618,Igid=1203681,樂善好施與陳潛友善捐貲修濂溪書院及儀門當事慕其賢兩舉鄕賓
571277,1,296,Righteous person,義民/義官,,,4618,Igid=1203681,家貧樂善有楊某者願以身償其貸遂焚劵無何楊窘甚思鬻妻汝益以子庠餼助之得完聚州守陳禹疇下車訪遺𨓜引躋賓席
