personid,name,dynasty,one_liner,bio_paragraph,word_count
10840,曹彥約,宋,曹彥約（1157-1228），宋人，都昌人，收徒講學、理學家、財政官員。,曹彥約，宋人，籍貫都昌。生於1157年，卒於1228年。為收徒講學、理學家、財政官員。一生主要活動於都昌。與度正、王允初、蔣槮、王氏(曹彥約妻)、晏殊等人交遊唱和。,82
3727,史彌遠,宋,史彌遠（1164-1233），宋人，鄞縣人，宰執。,史彌遠，宋人，籍貫鄞縣。生於1164年，卒於1233年。為宰執。一生主要活動於鄞縣。與魏了翁、宋詡、韓侂胄、張忠恕、胡敬之等人交遊唱和。,68
1220,劉攽,宋,劉攽，宋人，開封人，史學家、財政官員。,劉攽，宋人，籍貫開封。為史學家、財政官員。一生主要活動於新喻、開封。與周必大、賈黯、丁寶臣、王安石、唐詢等人交遊唱和。,59
7263,葛勝仲,宋,葛勝仲，宋人，丹陽人，經學家—春秋、為官者。,葛勝仲，宋人，籍貫丹陽。為經學家—春秋、為官者。一生主要活動於丹陽、江陰。與侍其瑋、陳與義、祝諮、葛次仲、曾孝序等人交遊唱和。,63
8113,史浩,宋,史浩（1106-1194），宋人，鄞縣人，宰執。,史浩，宋人，籍貫鄞縣。生於1106年，卒於1194年。為宰執。一生主要活動於鄞縣。與朱熹、袁桷、貝氏(史浩妻)、趙眘、戴栩等人交遊唱和。,68
12431,張九成,宋,張九成（1092-1159），宋人，錢塘人，理學家、為官者、思想家。,張九成，宋人，籍貫錢塘。生於1092年，卒於1159年。為理學家、為官者、思想家。一生主要活動於錢塘、開封。與倪稱、朱熹、都潔、戴栩、周必大等人交遊唱和。,77
27644,姚勉,宋,姚勉（1216-1262），宋人，新昌人，為官者。,姚勉，宋人，籍貫新昌。生於1216年，卒於1262年。為官者。一生主要活動於新昌。與胡宏甫、胡景顏、田倫、范子堅、牟子才等人交遊唱和。,67
3094,陳淵,宋,陳淵（0-1145），宋人，沙縣人，史學家、為官者。,陳淵，宋人，籍貫沙縣。生於0年，卒於1145年。為史學家、為官者。一生主要活動於沙縣。與胡安國、鄭億年、翁谷、翁挺、向子諲等人交遊唱和。,68
22004,陳文蔚,宋,陳文蔚（1154-1239），宋人，上饒人，理學家、士人。,陳文蔚，宋人，籍貫上饒。生於1154年，卒於1239年。為理學家、士人。一生主要活動於上饒。與朱熹、徐昭然、余大雅、余大猷、李閎祖等人交遊唱和。,72
7252,胡宏,宋,胡宏（1106-1162），宋人，崇安人，理學家、為官者、思想家。,胡宏，宋人，籍貫崇安。生於1106年，卒於1162年。為理學家、為官者、思想家。一生主要活動於崇安。與毛以謨、胡安國、朱熹、程顥、秦檜等人交遊唱和。,74
18341,柳開,宋,柳開（947-1000），宋人，大名人，良吏;循吏、為官者。,柳開，宋人，籍貫大名。生於947年，卒於1000年。為良吏;循吏、為官者。一生主要活動於大名。與臧丙、任唐徵、竇僖、呂蒙正、柳閏等人交遊唱和。,71
3279,范鎮,宋,范鎮（1008-1088），宋人，長社人，王安石新法反對者、為官者。,范鎮，宋人，籍貫長社。生於1008年，卒於1088年。為王安石新法反對者、為官者。一生主要活動於長社、華陽。與司馬光、蘇軾、黃庭堅、宋祁、范祖禹等人交遊唱和。,79
1730,杜衍,宋,杜衍（978-1057），宋人，宋城人，財政官員、宰執。,杜衍，宋人，籍貫宋城。生於978年，卒於1057年。為財政官員、宰執。一生主要活動於宋城、山陰。與歐陽修、尹洙、宋祁、蘇舜欽、范仲淹等人交遊唱和。,73
3081,陳師道,宋,陳師道（1053-1101），宋人，彭城人，好金石、為官者。,陳師道，宋人，籍貫彭城。生於1053年，卒於1101年。為好金石、為官者。一生主要活動於彭城。與黃庭堅、蘇軾、陸游、曾易占、釋道潛等人交遊唱和。,72
13378,鄭獬,宋,鄭獬（1022-1072），宋人，安陸人，富豪、為官者。,鄭獬，宋人，籍貫安陸。生於1022年，卒於1072年。為富豪、為官者。一生主要活動於安陸。與王安石、祖無擇、魯有開、鄭嶼、鄧咸等人交遊唱和。,70
3594,劉一止,宋,劉一止，宋人，歸安人，為官者。,劉一止，宋人，籍貫歸安。為官者。一生主要活動於歸安。與胡宗伋、江端友、錢觀復、臧詢、莫氏(胡宗伋妻)等人交遊唱和。,57
7005,陳襄,宋,陳襄（1017-1080），宋人，宜興人，為官者。,陳襄，宋人，籍貫宜興。生於1017年，卒於1080年。為官者。一生主要活動於宜興、侯官。與黃瑊、富弼、管師常、劉載、呂逢時等人交遊唱和。,68
13847,高斯得,宋,高斯得（1201-?），宋人，蒲江人，史學家、校堪學家、宰執。,高斯得，宋人，籍貫蒲江。生於1201年。為史學家、校堪學家、宰執。一生主要活動於蒲江。與賈似道、李心傳、魏了翁、朱熹、朱時敏等人交遊唱和。,69
10830,李石,宋,李石（1108-0），宋人，磐石人，財政官員。,李石，宋人，籍貫磐石。生於1108年，卒於0年。為財政官員。一生主要活動於磐石。與句龍復成、錢氏(句龍樑妻)、史松老、穆深之、句龍權等人交遊唱和。,73
14034,鄭剛中,宋,鄭剛中（1088-1154），宋人，金華人，熟諳兵法韜略、軍事家、為官者。,鄭剛中，宋人，籍貫金華。生於1088年，卒於1154年。為熟諳兵法韜略、軍事家、為官者。一生主要活動於金華。與秦檜、柳貫、吳師道、符授、梅執禮等人交遊唱和。,78
18049,洪咨夔,宋,洪咨夔（1176-1236），宋人，於潛人，為官者。,洪咨夔，宋人，籍貫於潛。生於1176年，卒於1236年。為官者。一生主要活動於於潛。與劉摯、魏了翁、崔與之、游佀、家大酉等人交遊唱和。,67
20743,牟巘,宋,牟巘（1227-1311），宋人，烏程人，遺民、經學家、為官者。,牟巘，宋人，籍貫烏程。生於1227年，卒於1311年。為遺民、經學家、為官者。一生主要活動於烏程、井研。與張楧、范仲淹、賈似道、釋英、戴表元等人交遊唱和。,77
1324,呂陶,宋,呂陶（1031-1107），宋人，成都人，結社、入元祐黨籍者、財政官員。,呂陶，宋人，籍貫成都。生於1031年，卒於1107年。為結社、入元祐黨籍者、財政官員。一生主要活動於成都。與田況、王安石、陳習、黎錞、古世淳等人交遊唱和。,77
30727,釋惠洪,宋,釋惠洪（1071-1128），宋人，陽安人，僧人。,釋惠洪，宋人，籍貫陽安。生於1071年，卒於1128年。為僧人。一生主要活動於陽安、新昌、豐城。與蘇軾、張商英、釋克文、毛庠、蘇庠等人交遊唱和。,72
3762,蘇洵,宋,蘇洵（1009-1066），宋人，眉山人，經學家、為官者。,蘇洵，宋人，籍貫眉山。生於1009年，卒於1066年。為經學家、為官者。一生主要活動於眉山。與歐陽修、張方平、蘇軾、蘇轍、梅堯臣等人交遊唱和。,71
10451,慕容彥逢,宋,慕容彥逢（1067-1117），宋人，宜興人，為官者。,慕容彥逢，宋人，籍貫宜興。生於1067年，卒於1117年。為官者。一生主要活動於宜興。與蔣瑎、葛書思、單子發、趙叔驍、趙叔濋等人交遊唱和。,69
30359,辛棄疾,宋,辛棄疾（1140-1207），宋人，歷城人，書法家、士人、義軍首領。,辛棄疾，宋人，籍貫歷城。生於1140年，卒於1207年。為書法家、士人、義軍首領。一生主要活動於歷城、錢塘、鉛山、上饒、鎮江府。與袁桷、朱熹、趙希懌、陳成父、周必大等人交遊唱和。,89
375,趙抃,宋,趙抃（1008-1084），宋人，西安人，財政官員、宰執。,趙抃，宋人，籍貫西安。生於1008年，卒於1084年。為財政官員、宰執。一生主要活動於西安。與朱熹、蘇軾、蘇洵、任大中、晁說之等人交遊唱和。,70
3144,張孝祥,宋,張孝祥（1132-1170），宋人，蕪湖人，為官者。,張孝祥，宋人，籍貫蕪湖。生於1132年，卒於1170年。為官者。一生主要活動於歷陽、蕪湖。與朱熹、釋宗杲、張孝祥、謝堯仁、謝伋等人交遊唱和。,70
17116,李昴英,宋,李昴英（1201-1257），宋人，番禺人，為官者。,李昴英，宋人，籍貫番禺。生於1201年，卒於1257年。為官者。一生主要活動於番禺。與方大琮、崔與之、胡元琰、真德秀、許巨川等人交遊唱和。,69
1062,李彌遜,宋,李彌遜（1089-1153），宋人，吳縣人，為官者、財政官員。,李彌遜，宋人，籍貫吳縣。生於1089年，卒於1153年。為官者、財政官員。一生主要活動於連江、吳縣。與李彌大、朱熹、蘇軾、蔡襄、邵搏等人交遊唱和。,73
12066,衛涇,宋,衛涇（1159-1226），宋人，崑山人，宰執。,衛涇，宋人，籍貫崑山。生於1159年，卒於1226年。為宰執。一生主要活動於嘉興、崑山。與蓋經、史彌遠、章氏(蓋經妻)、曾耆年、程卓等人交遊唱和。,73
1314,呂公著,宋,呂公著（1018-1089），宋人，開封人，財政官員、入元祐黨籍者、宰執。,呂公著，宋人，籍貫開封。生於1018年，卒於1089年。為財政官員、入元祐黨籍者、宰執。一生主要活動於壽州、開封。與歐陽修、汪應辰、蘇軾、司馬光、朱熹等人交遊唱和。,82
19840,呂南公,宋,呂南公，宋人，南城人，士人。,呂南公，宋人，籍貫南城。為士人。一生主要活動於南城。與傅公濟、王嚮、陳君益、傅濟道、曾景初等人交遊唱和。,52
19865,李公麟,宋,李公麟（1049-1106），宋人，桐城人，詩人、鑒賞家、甲骨文專家。,李公麟，宋人，籍貫桐城。生於1049年，卒於1106年。為詩人、鑒賞家、甲骨文專家。一生主要活動於桐城。與黃庭堅、周必大、袁桷、李之儀、周紫芝等人交遊唱和。,78
1310,呂頤浩,宋,呂頤浩（1071-1139），宋人，臨海人，財政官員、宰執。,呂頤浩，宋人，籍貫臨海。生於1071年，卒於1139年。為財政官員、宰執。一生主要活動於臨海、歷城、樂陵、齊州。與李端行、范純仁、王欽臣、苗傅、富直柔等人交遊唱和。,82
1450,沈括,宋,沈括（1029-1093），宋人，吳縣人，天文學家（星象家）、數學家、博學之人。,沈括，宋人，籍貫吳縣。生於1029年，卒於1093年。為天文學家（星象家）、數學家、博學之人。一生主要活動於吳縣、錢塘。與賈士彥、張蒭、吳伯舉、田氏(李頎妻)、施氏(胡宗質妻)等人交遊唱和。,95
11391,王邁,宋,王邁（1185-1248），宋人，仙遊人，財政官員。,王邁，宋人，籍貫仙遊。生於1185年，卒於1248年。為財政官員。一生主要活動於仙遊、莆田。與真德秀、劉克莊、方審權、方棐、林磻等人交遊唱和。,71
40774,杜範,宋,杜範（1182-1245），宋人，黃巖人，宰執、理學家。,杜範，宋人，籍貫黃巖。生於1182年，卒於1245年。為宰執、理學家。一生主要活動於黃巖。與劉宰、朱熹、應恕、杜範、夏思恭等人交遊唱和。,68
1309,呂惠卿,宋,呂惠卿（1032-1111），宋人，晉江人，財政官員、思想家、宰執。,呂惠卿，宋人，籍貫晉江。生於1032年，卒於1111年。為財政官員、思想家、宰執。一生主要活動於晉江。與王安石、曾布、李昭遠、歐陽修、章惇等人交遊唱和。,76
7211,范成大,宋,范成大（1126-1193），宋人，崑山人，詩人、為官者。,范成大，宋人，籍貫崑山。生於1126年，卒於1193年。為詩人、為官者。一生主要活動於吳縣、崑山。與陸游、周必大、袁說友、胡元質、牟巘等人交遊唱和。,74
11663,呂大臨,宋,呂大臨（1044-1091），宋人，藍田人，博學之人、學官、思想家。,呂大臨，宋人，籍貫藍田。生於1044年，卒於1091年。為博學之人、學官、思想家。一生主要活動於藍田。與程頤、汪應辰、程顥、乞伏某、李庠彭等人交遊唱和。,76
14973,劉爚,宋,劉爚（1144-1216），宋人，建陽人，理學家、經學家—禮經、財政官員。,劉爚，宋人，籍貫建陽。生於1144年，卒於1216年。為理學家、經學家—禮經、財政官員。一生主要活動於建陽。與朱熹、真德秀、胡安國、章謙亨、范純仁等人交遊唱和。,80
8051,韓維,宋,韓維（1017-1098），宋人，雍邱人，結社、宰執、入元祐黨籍者。,韓維，宋人，籍貫雍邱。生於1017年，卒於1098年。為結社、宰執、入元祐黨籍者。一生主要活動於雍邱。與范純仁、司馬光、晏殊、富弼、李昭亮等人交遊唱和。,76
1707,曾布,宋,曾布（1036-1107），宋人，丹徒人，財政官員、入元祐黨籍者、宰執。,曾布，宋人，籍貫丹徒。生於1036年，卒於1107年。為財政官員、入元祐黨籍者、宰執。一生主要活動於丹徒、南豐。與呂惠卿、曾肇、陳次升、葉祖洽、章惇等人交遊唱和。,81
3655,呂祖儉,宋,呂祖儉（?- 1198），宋人，金華人，削籍官員、為官者、思想家。,呂祖儉，宋人，籍貫金華。卒於1198年。為削籍官員、為官者、思想家。一生主要活動於金華。與朱熹、真德秀、韓侂胄、陳傅良、吳師道等人交遊唱和。,70
13239,劉清之,宋,劉清之（1134-1190），宋人，廬陵人，理學家、為官者、思想家。,劉清之，宋人，籍貫廬陵。生於1134年，卒於1190年。為理學家、為官者、思想家。一生主要活動於廬陵、清江。與朱熹、周必大、呂祖謙、陳傅良、真德秀等人交遊唱和。,80
